499447,0
272914,1
253992,2
250078,3
239589,4
232239,5
224434,6
217628,7
211776,8
206094,9
201523,10
196424,11
191495,12
187037,13
184020,14
179888,15
176504,16
173638,17
170338,18
167307,19
164808,20
161818,21
159792,22
157157,23
155150,24
152748,25
151172,26
148626,27
146033,28
144963,29
143246,30
141850,31
139916,32
138595,33
137484,34
136699,35
135596,36
135031,37
133165,38
132415,39
131190,40
130197,41
128647,42
128301,43
127406,44
126332,45
124821,46
123887,47
123211,48
121642,49
120411,50
119665,51
118864,52
118632,53
117917,54
116954,55
116253,56
115456,57
114903,58
114590,59
113517,60
113042,61
112300,62
111500,63
110999,64
110107,65
109371,66
108506,67
107978,68
106898,69
106266,70
105565,71
105198,72
104762,73
104779,74
103916,75
103843,76
103448,77
103007,78
102557,79
102046,80
101964,81
101419,82
101228,83
100898,84
100181,85
100198,86
99855,87
99765,88
99366,89
99490,90
98730,91
98824,92
98119,93
97919,94
97771,95
97309,96
96597,97
96563,98
95827,99
95713,100
95025,101
95377,102
94781,103
94537,104
94073,105
93893,106
93239,107
92764,108
92320,109
91308,110
91249,111
90839,112
90954,113
90681,114
91077,115
90516,116
90377,117
89616,118
89873,119
89521,120
89383,121
89001,122
88757,123
88700,124
88616,125
88300,126
88170,127
87804,128
87450,129
87320,130
86568,131
86379,132
86287,133
85915,134
85728,135
85194,136
85177,137
84803,138
85368,139
84708,140
85205,141
84168,142
84345,143
84064,144
83558,145
83749,146
83475,147
83701,148
83418,149
83292,150
83545,151
83493,152
83355,153
82598,154
82463,155
82582,156
82522,157
81851,158
81665,159
81735,160
81415,161
81556,162
81066,163
80841,164
80311,165
80250,166
80034,167
79586,168
79763,169
79347,170
79091,171
78937,172
78329,173
77867,174
77725,175
77637,176
77712,177
77876,178
77680,179
77591,180
77580,181
77125,182
77711,183
77362,184
77581,185
77422,186
77259,187
77346,188
76646,189
76846,190
76052,191
76164,192
76196,193
75870,194
75906,195
75703,196
75567,197
75150,198
75295,199
75411,200
75113,201
75071,202
74966,203
75066,204
74550,205
74856,206
74000,207
74153,208
73913,209
73361,210
73251,211
73723,212
73678,213
73635,214
73046,215
73013,216
73055,217
73580,218
73393,219
73344,220
73346,221
73188,222
73088,223
72904,224
72678,225
72770,226
72255,227
72297,228
72168,229
72113,230
72022,231
71707,232
71612,233
70898,234
71082,235
70803,236
70875,237
70685,238
70575,239
70550,240
69903,241
70095,242
69774,243
69621,244
69720,245
69552,246
69344,247
69563,248
69318,249
69434,250
69237,251
69117,252
68769,253
68980,254
68416,255
68544,256
68346,257
68594,258
68315,259
68452,260
68396,261
68364,262
68683,263
68451,264
68285,265
68210,266
68459,267
68250,268
68576,269
68462,270
68512,271
68403,272
68215,273
68180,274
68081,275
67918,276
67657,277
67608,278
67579,279
67197,280
67446,281
67410,282
67254,283
67275,284
67129,285
66928,286
66822,287
66572,288
66432,289
66641,290
66301,291
65873,292
66171,293
65659,294
65783,295
65750,296
65688,297
65668,298
65671,299
65561,300
65445,301
64975,302
64779,303
64669,304
64313,305
64227,306
63784,307
63637,308
63491,309
63193,310
63565,311
63357,312
63450,313
63246,314
62929,315
62719,316
62847,317
63015,318
63097,319
62622,320
63005,321
63216,322
63212,323
63183,324
63150,325
63065,326
63068,327
62703,328
63081,329
62580,330
62505,331
62405,332
62060,333
61820,334
61688,335
61693,336
61548,337
61750,338
61643,339
61410,340
61290,341
61460,342
61626,343
61657,344
61309,345
61065,346
60373,347
60228,348
60072,349
60049,350
59871,351
60151,352
59806,353
59750,354
59617,355
59504,356
59242,357
59002,358
59147,359
58854,360
58939,361
59158,362
59275,363
59191,364
59400,365
59316,366
59406,367
59071,368
59253,369
59198,370
59307,371
59018,372
59283,373
59101,374
59138,375
59272,376
59210,377
59169,378
59054,379
59177,380
58915,381
59000,382
58645,383
58679,384
58651,385
58689,386
58517,387
58708,388
58502,389
58719,390
58387,391
58465,392
58028,393
58370,394
58064,395
57674,396
57646,397
57506,398
57595,399
57390,400
57291,401
57253,402
57199,403
57039,404
56897,405
56671,406
56865,407
56831,408
56697,409
56616,410
56582,411
56546,412
56529,413
56322,414
56086,415
56108,416
56200,417
56421,418
56460,419
56295,420
56616,421
56464,422
56520,423
56217,424
56249,425
56238,426
56457,427
56505,428
56519,429
56478,430
56129,431
56313,432
56294,433
56100,434
56401,435
56029,436
55789,437
55916,438
55795,439
55995,440
55734,441
55883,442
55818,443
55904,444
55611,445
55624,446
55953,447
55733,448
55623,449
55773,450
55895,451
55849,452
55867,453
56013,454
55829,455
56235,456
56021,457
56307,458
55989,459
55919,460
55928,461
55769,462
55882,463
55623,464
55622,465
55802,466
55483,467
55349,468
55445,469
55325,470
55207,471
55235,472
55107,473
55065,474
54933,475
54518,476
54439,477
54342,478
54290,479
53767,480
53889,481
53561,482
53622,483
53526,484
53548,485
53849,486
53836,487
53986,488
53921,489
53956,490
53973,491
53904,492
53948,493
54373,494
53973,495
54022,496
53652,497
53926,498
53556,499
53910,500
53880,501
53792,502
53943,503
53634,504
53772,505
53410,506
53789,507
53367,508
53372,509
53441,510
53313,511
53537,512
53465,513
53537,514
53476,515
53456,516
53351,517
53424,518
53241,519
53262,520
52933,521
53214,522
52879,523
52952,524
53021,525
52966,526
53083,527
53008,528
52883,529
52885,530
52906,531
53057,532
52758,533
52847,534
52656,535
52622,536
52637,537
52481,538
52467,539
52397,540
52453,541
52355,542
52142,543
52572,544
52076,545
52337,546
52017,547
52121,548
51920,549
51900,550
51540,551
51777,552
51405,553
51732,554
51460,555
51764,556
51708,557
51567,558
51727,559
51473,560
51452,561
51487,562
51522,563
51343,564
51298,565
51342,566
51435,567
51498,568
51444,569
51276,570
51268,571
51325,572
51419,573
51453,574
51284,575
50988,576
51035,577
50548,578
50600,579
50256,580
50535,581
50325,582
50218,583
49979,584
50227,585
49955,586
49921,587
49836,588
49769,589
49814,590
49985,591
50205,592
50052,593
50004,594
50072,595
50000,596
50037,597
49983,598
50216,599
50146,600
50089,601
49916,602
49801,603
49529,604
49177,605
49060,606
48827,607
48909,608
48783,609
48721,610
48461,611
48564,612
48551,613
48611,614
48270,615
48383,616
48280,617
48160,618
48201,619
48121,620
48116,621
48053,622
48140,623
48233,624
48132,625
48273,626
48018,627
48092,628
47865,629
47545,630
47764,631
47750,632
47862,633
47828,634
47995,635
47631,636
47721,637
47425,638
47636,639
47478,640
47760,641
47595,642
47877,643
47648,644
47718,645
47793,646
47683,647
47644,648
47515,649
47564,650
47600,651
47518,652
47402,653
47539,654
47642,655
47577,656
47667,657
47798,658
47940,659
47734,660
47473,661
47566,662
47681,663
47675,664
47824,665
47716,666
47648,667
47683,668
47626,669
47586,670
47374,671
47280,672
47225,673
47090,674
47293,675
47217,676
47415,677
47512,678
47832,679
47849,680
47631,681
47848,682
47768,683
47851,684
47846,685
47678,686
47807,687
47632,688
47713,689
47597,690
47809,691
47531,692
47869,693
47698,694
47452,695
47384,696
47056,697
47219,698
46811,699
46917,700
46896,701
46897,702
47080,703
47101,704
47192,705
47107,706
47081,707
46947,708
47041,709
47039,710
47288,711
47042,712
47191,713
47175,714
47061,715
46771,716
46934,717
46785,718
46690,719
46805,720
46721,721
46973,722
46959,723
46983,724
46784,725
47050,726
46783,727
46954,728
46929,729
46901,730
46894,731
47052,732
46961,733
46831,734
46704,735
46830,736
46660,737
47004,738
46910,739
46866,740
46824,741
46816,742
46908,743
46660,744
46762,745
46528,746
46948,747
46989,748
46874,749
47220,750
47104,751
47221,752
47144,753
47005,754
47031,755
47227,756
46963,757
47101,758
46970,759
47194,760
46908,761
46941,762
46833,763
47196,764
47091,765
47177,766
47278,767
47256,768
47477,769
47627,770
47291,771
47554,772
47469,773
47418,774
47188,775
47182,776
47206,777
47366,778
47209,779
47290,780
47114,781
47026,782
47229,783
47336,784
47088,785
47075,786
46829,787
46882,788
46614,789
46436,790
46516,791
46193,792
46313,793
46187,794
46275,795
46191,796
46140,797
46036,798
45855,799
45829,800
45813,801
45704,802
45911,803
45623,804
45665,805
45928,806
45573,807
45744,808
45625,809
45694,810
45536,811
45629,812
45588,813
45609,814
45543,815
45495,816
45522,817
45357,818
45333,819
45148,820
45533,821
45362,822
